   6.0000000e+00   6.0000000e+00  -2.2786061e+01   1.7939522e+02
   7.0000000e+00   0.0000000e+00   8.6795914e+01   0.0000000e+00
   7.0000000e+00   1.0000000e+00  -9.3128551e+00   5.5090444e+01
   7.0000000e+00   2.0000000e+00  -1.2120481e+00  -9.3285712e+00
   7.0000000e+00   3.0000000e+00   2.1854338e+01   8.5160858e+00
   7.0000000e+00   4.0000000e+00   1.2133579e+01  -2.2568014e+00
   7.0000000e+00   5.0000000e+00  -6.6380196e+01  -1.5513195e+01
   7.0000000e+00   6.0000000e+00   7.0618938e+00  -1.0174888e+02
   7.0000000e+00   7.0000000e+00  -3.9199495e+01  -2.2811332e+01
   8.0000000e+00   0.0000000e+00  -6.2178244e+00   0.0000000e+00
   8.0000000e+00   1.0000000e+00   6.8396211e+00  -1.2081088e+01
   8.0000000e+00   2.0000000e+00  -1.4566937e+01  -5.0482061e+00
   8.0000000e+00   3.0000000e+00   3.5415165e+00   1.5068892e+01
   8.0000000e+00   4.0000000e+00  -2.2015512e+01   9.0810213e+00
   8.0000000e+00   5.0000000e+00   1.2165730e+01   2.0952363e+01
   8.0000000e+00   6.0000000e+00  -2.5850282e+01   1.2387354e+01
   8.0000000e+00   7.0000000e+00   2.2388164e+01  -3.3216289e+01
   8.0000000e+00   8.0000000e+00  -2.0612998e+00  -2.5544713e+01
   9.0000000e+00   0.0000000e+00   2.1451539e+01   0.0000000e+00
   9.0000000e+00   1.0000000e+00   7.3657578e+00   6.4063571e+00
   9.0000000e+00   2.0000000e+00  -1.7006463e+01   1.3156977e+01
   9.0000000e+00   3.0000000e+00  -1.1441700e+01   5.6870980e+00
   9.0000000e+00   4.0000000e+00  -3.4396148e+00  -2.1417653e+00
   9.0000000e+00   5.0000000e+00  -8.2922005e+00  -5.7314634e+00
   9.0000000e+00   6.0000000e+00  -2.8994726e+00  -2.6193450e+00
   9.0000000e+00   7.0000000e+00  -3.1164424e+00   4.9706215e+00
   9.0000000e+00   8.0000000e+00   1.8557926e+00   1.3828699e+01
   9.0000000e+00   9.0000000e+00   8.4717902e+00  -1.3519579e+01
   1.0000000e+01   0.0000000e+00   3.8420456e+00   0.0000000e+00
   1.0000000e+01   1.0000000e+00   1.3273634e+00  -7.6522949e+00
   1.0000000e+01   2.0000000e+00  -4.4705900e+00  -4.7761333e-01
   1.0000000e+01   3.0000000e+00   1.3966534e+00  -7.3143582e+00
   1.0000000e+01   4.0000000e+00  -4.2455917e+00  -4.2758871e+00
   1.0000000e+01   5.0000000e+00  -3.2987853e+00   1.7778197e+00
   1.0000000e+01   6.0000000e+00   3.3689673e+00  -1.0221316e+00
   1.0000000e+01   7.0000000e+00  -2.1063186e+00  -3.5296943e+00
   1.0000000e+01   8.0000000e+00  -5.6320290e+00   8.8747373e+00
   1.0000000e+01   9.0000000e+00   2.6039949e+00   3.4635258e+00
   1.0000000e+01   1.0000000e+01   6.9332899e+00  -4.4670022e-01
   1.1000000e+01   0.0000000e+00  -1.8700534e+00   0.0000000e+00
   1.1000000e+01   1.0000000e+00  -1.1357064e+00  -2.1579785e+00
   1.1000000e+01   2.0000000e+00   1.5679667e+00  -1.1194272e+00
   1.1000000e+01   3.0000000e+00   9.3415116e-01  -2.7932413e-01
   1.1000000e+01   4.0000000e+00   1.0637168e+00  -2.9935630e+00
   1.1000000e+01   5.0000000e+00   1.9716681e+00   2.8332268e+00
   1.1000000e+01   6.0000000e+00   2.9598343e+00  -2.2522408e+00
   1.1000000e+01   7.0000000e+00   5.0137657e+00  -1.9914963e+00
   1.1000000e+01   8.0000000e+00  -2.6173031e+00   1.7516777e+00
   1.1000000e+01   9.0000000e+00  -1.7279831e+00   3.4891718e+00
   1.1000000e+01   1.0000000e+01   1.0325298e+00   4.9919326e-01
   1.1000000e+01   1.1000000e+01   1.2189912e+00  -6.2144703e-01
   1.2000000e+01   0.0000000e+00   1.5066975e+00   0.0000000e+00
   1.2000000e+01   1.0000000e+00   2.8061437e-01   8.6099864e-01
   1.2000000e+01   2.0000000e+00  -3.0555254e-02  -1.6830725e+00
   1.2000000e+01   3.0000000e+00   6.7767801e-01   3.9536291e-01
   1.2000000e+01   4.0000000e+00  -1.2851767e+00  -5.5064424e-01
   1.2000000e+01   5.0000000e+00  -2.8568168e-01   7.5315254e-02
   1.2000000e+01   6.0000000e+00   5.7641860e-01   3.0220351e-01
   1.2000000e+01   7.0000000e+00  -6.2162063e-01  -4.7261944e-01
   1.2000000e+01   8.0000000e+00   3.1286889e-01  -5.7636893e-01
   1.2000000e+01   9.0000000e+00  -1.1767820e+00  -1.7869453e+00
   1.2000000e+01   1.0000000e+01  -2.2727093e+00   2.0058663e+00
   1.2000000e+01   1.1000000e+01   1.8109984e+00  -5.4126388e-01
   1.2000000e+01   1.2000000e+01  -3.8326835e-01  -8.2191189e-01
   1.3000000e+01   0.0000000e+00   1.5519933e-01   0.0000000e+00
   1.3000000e+01   1.0000000e+00   1.8675934e-01  -6.9133477e-01
   1.3000000e+01   2.0000000e+00  -6.9416377e-01  -6.2658641e-01
   1.3000000e+01   3.0000000e+00  -5.9339623e-01   3.5740151e-01
   1.3000000e+01   4.0000000e+00   6.9260912e-02   2.8615971e-02
   1.3000000e+01   5.0000000e+00   4.9486055e-01   4.5110009e-02
   1.3000000e+01   6.0000000e+00   2.2652732e-02  -5.7836838e-01
   1.3000000e+01   7.0000000e+00  -3.6822458e-01   2.5320838e-01
   1.3000000e+01   8.0000000e+00  -9.8805140e-04  -3.3229629e-01
   1.3000000e+01   9.0000000e+00   5.0271983e-02  -4.4910410e-01
   1.3000000e+01   1.0000000e+01   5.6106726e-03  -9.4617812e-01
   1.3000000e+01   1.1000000e+01  -4.9270859e-01  -1.2119868e-01
   1.3000000e+01   1.2000000e+01   2.1176947e+00   5.5066996e-01
   1.3000000e+01   1.3000000e+01  -6.9742755e-01  -1.1660585e+00
   1.4000000e+01   0.0000000e+00   4.8593935e-01   0.0000000e+00
   1.4000000e+01   1.0000000e+00   4.8319477e-01   3.0260117e-01
   1.4000000e+01   2.0000000e+00  -2.5170367e-01   2.1415194e-01
   1.4000000e+01   3.0000000e+00  -1.2154439e-01   2.2315375e-01
   1.4000000e+01   4.0000000e+00  -2.7882858e-01  -6.9029146e-03
   1.4000000e+01   5.0000000e+00   3.2507364e-01   4.2730995e-02
   1.4000000e+01   6.0000000e+00  -4.3984777e-02   1.1552382e-02
   1.4000000e+01   7.0000000e+00   1.9893782e-01   2.0533104e-02
   1.4000000e+01   8.0000000e+00  -2.6251408e-01   3.1600891e-01
   1.4000000e+01   9.0000000e+00   2.8780714e-01   2.3889621e-01
   1.4000000e+01   1.0000000e+01   1.1664982e-01  -2.2401209e-01
   1.4000000e+01   1.1000000e+01  -7.6361204e-01   3.5490106e-01
   1.4000000e+01   1.2000000e+01  -1.1429345e-01  -2.9664906e-01
   1.4000000e+01   1.3000000e+01   1.8204388e-01   1.4819677e-01
   1.4000000e+01   1.4000000e+01   8.8501020e-01  -6.9030932e-01
   1.5000000e+01   0.0000000e+00  -3.0386012e-01   0.0000000e+00
   1.5000000e+01   1.0000000e+00   2.9442234e-02   1.6650516e-02
   1.5000000e+01   2.0000000e+00   1.0358963e-01  -2.6937693e-01
   1.5000000e+01   3.0000000e+00   3.1982600e-02   8.6428797e-02
   1.5000000e+01   4.0000000e+00   8.6986743e-02  -3.1329393e-02
   1.5000000e+01   5.0000000e+00   1.0221346e-01   6.2872043e-02
   1.5000000e+01   6.0000000e+00   4.6351651e-02  -2.2036120e-03
   1.5000000e+01   7.0000000e+00   2.0984051e-01  -3.6214967e-02
   1.5000000e+01   8.0000000e+00   1.0375603e-01   4.5929024e-02
   1.5000000e+01   9.0000000e+00  -2.2130744e-02   2.6464052e-01
   1.5000000e+01   1.0000000e+01  -2.4750731e-01   1.5069798e-01
   1.5000000e+01   1.1000000e+01   1.6566991e-01  -2.8654635e-02
   1.5000000e+01   1.2000000e+01  -4.2342778e-01   1.2342845e-01
   1.5000000e+01   1.3000000e+01  -3.8109476e-01   9.4457562e-02
   1.5000000e+01   1.4000000e+01  -3.0717705e-02   2.9666546e-03
   1.5000000e+01   1.5000000e+01   2.3789390e-01  -2.0978816e-01
   1.6000000e+01   0.0000000e+00  -1.5929540e-03   0.0000000e+00
   1.6000000e+01   1.0000000e+00  -1.1553411e-01   1.3033420e-02
   1.6000000e+01   2.0000000e+00  -9.5459973e-02   4.7054284e-02
   1.6000000e+01   3.0000000e+00   1.0508032e-02   2.2886851e-02
   1.6000000e+01   4.0000000e+00  -6.8793870e-02  -1.0171091e-02
   1.6000000e+01   5.0000000e+00   1.1061138e-02   2.6758921e-02
   1.6000000e+01   6.0000000e+00  -7.7754158e-02   2.0279383e-02
   1.6000000e+01   7.0000000e+00  -6.5053826e-02   1.1789277e-01
   1.6000000e+01   8.0000000e+00  -6.2432991e-03   8.5221634e-02
   1.6000000e+01   9.0000000e+00  -1.5070657e-03  -3.6206552e-02
   1.6000000e+01   1.0000000e+01  -1.8196080e-01   1.0598608e-02
   1.6000000e+01   1.1000000e+01   4.4084187e-02  -4.5251231e-02
   1.6000000e+01   1.2000000e+01   7.1850518e-03  -7.8224783e-02
   1.6000000e+01   1.3000000e+01   3.9240794e-02  -6.8798572e-02
   1.6000000e+01   1.4000000e+01  -1.6586322e-01   3.5935240e-02
   1.6000000e+01   1.5000000e+01   8.9519803e-02  -4.9632176e-02
   1.6000000e+01   1.6000000e+01  -2.6287962e-01   6.4902734e-02
   1.7000000e+01   0.0000000e+00   2.3030443e-02   0.0000000e+00
   1.7000000e+01   1.0000000e+00   3.7030721e-02   2.9860836e-02
   1.7000000e+01   2.0000000e+00  -1.8320901e-02  -5.3330102e-03
   1.7000000e+01   3.0000000e+00   3.0222866e-02   1.0849657e-02
   1.7000000e+01   4.0000000e+00   1.0651892e-02   5.2374489e-02
   1.7000000e+01   5.0000000e+00  -6.4139642e-04  -2.6053294e-02
   1.7000000e+01   6.0000000e+00   8.7554749e-02   5.4140025e-04
   1.7000000e+01   7.0000000e+00   4.0233305e-03   5.7657044e-02
   1.7000000e+01   8.0000000e+00   2.3521264e-02  -2.0094652e-02
   1.7000000e+01   9.0000000e+00   1.4654741e-03  -1.7846358e-02
   1.7000000e+01   1.0000000e+01   3.9469139e-02   4.0033101e-03
   1.7000000e+01   1.1000000e+01  -1.1534644e-02   5.4157436e-02
   1.7000000e+01   1.2000000e+01   8.9664699e-02   3.2347467e-02
   1.7000000e+01   1.3000000e+01  -4.6996529e-03  -8.0785852e-02
   1.7000000e+01   1.4000000e+01   6.6772636e-02   4.8523358e-02
   1.7000000e+01   1.5000000e+01  -1.8748520e-02  -6.1888834e-02
   1.7000000e+01   1.6000000e+01  -1.0260247e-02   1.7776054e-02
   1.7000000e+01   1.7000000e+01  -1.8195360e-01  -1.5494232e-02
   1.8000000e+01   0.0000000e+00  -1.2253064e-03   0.0000000e+00
   1.8000000e+01   1.0000000e+00   1.3708845e-02   1.1618248e-02
   1.8000000e+01   2.0000000e+00   2.1103851e-02   1.1730612e-02
   1.8000000e+01   3.0000000e+00  -1.4989866e-02   1.4189181e-02
   1.8000000e+01   4.0000000e+00   4.6027753e-03   2.5134990e-04
   1.8000000e+01   5.0000000e+00  -1.1757461e-02   2.0477031e-02
   1.8000000e+01   6.0000000e+00  -2.7516093e-02  -9.9177414e-03
   1.8000000e+01   7.0000000e+00  -3.0180223e-03  -3.5988384e-04
   1.8000000e+01   8.0000000e+00  -1.4162824e-03  -1.1583512e-02
   1.8000000e+01   9.0000000e+00   1.5707192e-02  -1.2125445e-03
   1.8000000e+01   1.0000000e+01  -2.4831057e-03  -3.1510251e-02
   1.8000000e+01   1.1000000e+01   9.8047314e-03   2.0017841e-02
   1.8000000e+01   1.2000000e+01   3.3583146e-03   2.0506213e-02
   1.8000000e+01   1.3000000e+01   2.5677237e-02   3.8716987e-03
   1.8000000e+01   1.4000000e+01  -8.4152917e-05  -5.1640344e-03
   1.8000000e+01   1.5000000e+01  -5.4057634e-02   4.4957795e-02
   1.8000000e+01   1.6000000e+01   5.1174922e-03  -8.2245083e-03
   1.8000000e+01   1.7000000e+01  -4.4916164e-02   1.8427853e-02
   1.8000000e+01   1.8000000e+01  -2.9605344e-02  -4.2919131e-02
   1.9000000e+01   0.0000000e+00  -8.9709777e-03   0.0000000e+00
   1.9000000e+01   1.0000000e+00  -2.0560107e-03   3.1948106e-03
   1.9000000e+01   2.0000000e+00  -3.2787452e-03  -3.0200276e-03
   1.9000000e+01   3.0000000e+00   1.4870104e-03  -4.5759645e-03
   1.9000000e+01   4.0000000e+00   2.3379598e-05   6.7181429e-03
   1.9000000e+01   5.0000000e+00  -4.5544835e-03  -9.0897309e-03
   1.9000000e+01   6.0000000e+00   1.2572981e-02   1.6120057e-02
   1.9000000e+01   7.0000000e+00   1.8944641e-02   7.4730697e-03
   1.9000000e+01   8.0000000e+00  -1.2092351e-03  -8.0556578e-03
   1.9000000e+01   9.0000000e+00   2.5968380e-03  -1.1501598e-03
   1.9000000e+01   1.0000000e+01  -4.5735890e-03   3.4029914e-04
   1.9000000e+01   1.1000000e+01   1.0057779e-02   1.7423291e-03
   1.9000000e+01   1.2000000e+01  -6.2787087e-03   1.5941303e-02
   1.9000000e+01   1.3000000e+01  -1.6420982e-03  -6.5522911e-03
   1.9000000e+01   1.4000000e+01  -5.3882012e-03   5.4796902e-03
   1.9000000e+01   1.5000000e+01  -1.4400145e-02  -1.0715721e-02
   1.9000000e+01   1.6000000e+01  -6.6072031e-03  -7.2616598e-03
   1.9000000e+01   1.7000000e+01   1.7723511e-03  -9.4644436e-04
   1.9000000e+01   1.8000000e+01  -7.8353145e-03   2.0523281e-02
   1.9000000e+01   1.9000000e+01   4.6922190e-03  -9.9410842e-04
   2.0000000e+01   0.0000000e+00  -6.5832981e-04   0.0000000e+00
   2.0000000e+01   1.0000000e+00  -4.3772856e-03  -1.7899168e-03
   2.0000000e+01   2.0000000e+00  -1.1999677e-04  -1.9274101e-03
   2.0000000e+01   3.0000000e+00  -6.3558702e-03  -4.6865274e-03
   2.0000000e+01   4.0000000e+00   4.7261414e-03  -3.7520308e-03
   2.0000000e+01   5.0000000e+00   2.6219722e-04  -1.5720236e-03
   2.0000000e+01   6.0000000e+00  -5.9843198e-03   5.0491130e-03
   2.0000000e+01   7.0000000e+00   1.4423580e-03   3.8753118e-03
   2.0000000e+01   8.0000000e+00   1.0206945e-02   3.0770809e-03
   2.0000000e+01   9.0000000e+00   2.4048557e-03  -6.7961250e-04
   2.0000000e+01   1.0000000e+01  -8.3449140e-04   1.1628288e-03
   2.0000000e+01   1.1000000e+01  -4.8218074e-03  -4.3869100e-03
   2.0000000e+01   1.2000000e+01   1.0096518e-03  -3.3730617e-03
   2.0000000e+01   1.3000000e+01   3.9621194e-03   6.5726143e-03
   2.0000000e+01   1.4000000e+01  -1.1419250e-02   4.0456844e-03
   2.0000000e+01   1.5000000e+01   4.0713171e-03   5.3314916e-04
   2.0000000e+01   1.6000000e+01  -9.8502420e-03  -7.0157522e-03
   2.0000000e+01   1.7000000e+01   1.2934620e-02   3.0673505e-04
   2.0000000e+01   1.8000000e+01   5.1444360e-03  -6.3380733e-03
   2.0000000e+01   1.9000000e+01  -4.2963965e-03   6.2436067e-03
   2.0000000e+01   2.0000000e+01  -1.4568749e-02   4.4047692e-03
   2.1000000e+01   0.0000000e+00  -9.2496170e-04   0.0000000e+00
   2.1000000e+01   1.0000000e+00  -1.8550297e-03  -5.2461233e-04
   2.1000000e+01   2.0000000e+00  -1.3011553e-03   1.7307610e-03
   2.1000000e+01   3.0000000e+00   1.9962974e-03  -6.7856954e-04
   2.1000000e+01   4.0000000e+00   6.5869471e-04  -5.6837370e-04
   2.1000000e+01   5.0000000e+00   2.0178730e-04  -2.5989103e-03
   2.1000000e+01   6.0000000e+00   2.2785200e-03  -1.5740516e-03
   2.1000000e+01   7.0000000e+00  -9.5045743e-04   3.2481545e-03
   2.1000000e+01   8.0000000e+00   1.9804066e-03  -6.2184644e-04
   2.1000000e+01   9.0000000e+00   5.6236711e-04  -1.6174086e-03
   2.1000000e+01   1.0000000e+01   1.7173883e-03  -4.2261264e-03
   2.1000000e+01   1.1000000e+01  -7.6931192e-04   8.8109123e-04
   2.1000000e+01   1.2000000e+01   5.1295470e-04  -1.1911635e-03
   2.1000000e+01   1.3000000e+01   1.2078279e-03  -4.9440087e-03
   2.1000000e+01   1.4000000e+01   2.4944558e-03   4.8628133e-03
   2.1000000e+01   1.5000000e+01   1.7692660e-03  -2.1116567e-03
   2.1000000e+01   1.6000000e+01   2.0036387e-03   2.8213940e-03
   2.1000000e+01   1.7000000e+01  -2.1923995e-03   2.6207280e-04
   2.1000000e+01   1.8000000e+01  -6.4126232e-04   2.8224324e-03
   2.1000000e+01   1.9000000e+01   4.6689115e-03   4.3109140e-03
   2.1000000e+01   2.0000000e+01  -4.8270648e-03  -1.1226265e-02
   2.1000000e+01   2.1000000e+01  -5.6234595e-03  -2.4985735e-03
   2.2000000e+01   0.0000000e+00  -1.0961143e-05   0.0000000e+00
   2.2000000e+01   1.0000000e+00  -8.0730320e-04   8.2277913e-04
   2.2000000e+01   2.0000000e+00   1.6281008e-03  -1.3460160e-04
   2.2000000e+01   3.0000000e+00   7.2327597e-04  -2.4803067e-04
   2.2000000e+01   4.0000000e+00   4.4593949e-04   9.8403539e-04
   2.2000000e+01   5.0000000e+00   4.5017825e-04   4.4746891e-04
   2.2000000e+01   6.0000000e+00  -1.5367707e-03   3.0531144e-04
   2.2000000e+01   7.0000000e+00  -1.8642191e-05  -8.8116981e-04
   2.2000000e+01   8.0000000e+00  -1.2892514e-04  -2.0978414e-04
   2.2000000e+01   9.0000000e+00   1.2961755e-03   5.5654039e-04
   2.2000000e+01   1.0000000e+01   1.2560911e-03   2.7814851e-04
   2.2000000e+01   1.1000000e+01  -8.0138783e-04  -8.8977892e-04
   2.2000000e+01   1.2000000e+01  -1.4070570e-04   7.2705079e-04
   2.2000000e+01   1.3000000e+01  -2.4751407e-03   2.4836263e-04
   2.2000000e+01   1.4000000e+01  -1.0576600e-03   9.7938314e-04
   2.2000000e+01   1.5000000e+01   3.5966315e-04  -5.9806534e-04
   2.2000000e+01   1.6000000e+01   6.9332933e-04   1.9480588e-03
   2.2000000e+01   1.7000000e+01  -2.3076977e-03  -3.1345105e-03
   2.2000000e+01   1.8000000e+01   5.7510318e-04   3.6807634e-04
   2.2000000e+01   1.9000000e+01  -1.6205657e-03  -1.0567965e-03
   2.2000000e+01   2.0000000e+01   1.2224721e-03   2.2200028e-03
   2.2000000e+01   2.1000000e+01   1.0411943e-03  -3.1341584e-03
   2.2000000e+01   2.2000000e+01  -6.9320583e-04  -1.4083684e-03
   2.3000000e+01   0.0000000e+00  -2.6054974e-06   0.0000000e+00
   2.3000000e+01   1.0000000e+00  -6.3192751e-04   1.1372159e-04
   2.3000000e+01   2.0000000e+00   1.0391945e-03   6.5140133e-04
   2.3000000e+01   3.0000000e+00  -2.0716512e-04   4.0910452e-04
   2.3000000e+01   4.0000000e+00  -8.4834126e-05   1.0155559e-05
   2.3000000e+01   5.0000000e+00  -6.6149771e-04  -3.9270514e-04
   2.3000000e+01   6.0000000e+00  -1.9268800e-04   1.5025217e-03
   2.3000000e+01   7.0000000e+00   2.2516937e-04   5.0038848e-05
   2.3000000e+01   8.0000000e+00   5.8908850e-04   1.4230227e-04
   2.3000000e+01   9.0000000e+00   4.4703391e-05  -1.2068870e-03
   2.3000000e+01   1.0000000e+01  -1.4024462e-04   5.4094286e-04
   2.3000000e+01   1.1000000e+01   1.0943206e-03   9.7896761e-04
   2.3000000e+01   1.2000000e+01  -8.9218483e-04   1.3861986e-03
   2.3000000e+01   1.3000000e+01   7.8021991e-04   1.3856857e-03
   2.3000000e+01   1.4000000e+01  -1.0098564e-03   7.9049382e-04
   2.3000000e+01   1.5000000e+01  -1.7179998e-03   6.5186157e-04
   2.3000000e+01   1.6000000e+01  -1.6749381e-04  -2.3182080e-04
   2.3000000e+01   1.7000000e+01   7.9216108e-04   3.6167722e-04
   2.3000000e+01   1.8000000e+01  -1.3805350e-03   3.7162923e-04
   2.3000000e+01   1.9000000e+01  -9.4512693e-05  -1.4196265e-03
   2.3000000e+01   2.0000000e+01   6.8374401e-04   7.9317644e-04
   2.3000000e+01   2.1000000e+01   9.7840976e-04   5.8140039e-04
   2.3000000e+01   2.2000000e+01   1.2717110e-03   1.1647300e-03
   2.3000000e+01   2.3000000e+01  -1.9532129e-04  -1.2683115e-03
   2.4000000e+01   0.0000000e+00  -3.8972584e-04   0.0000000e+00
   2.4000000e+01   1.0000000e+00  -1.8159909e-04  -1.2991730e-04
   2.4000000e+01   2.0000000e+00   1.6988639e-05   1.1286982e-04
   2.4000000e+01   3.0000000e+00   1.5183297e-04  -1.0606103e-05
   2.4000000e+01   4.0000000e+00   5.7832052e-04   6.5967291e-05
   2.4000000e+01   5.0000000e+00  -2.1059571e-04  -5.5593880e-04
   2.4000000e+01   6.0000000e+00   2.6892726e-04  -2.2274681e-04
   2.4000000e+01   7.0000000e+00  -2.9893160e-05   5.1150789e-04
   2.4000000e+01   8.0000000e+00   6.6733301e-05  -3.8673106e-04
   2.4000000e+01   9.0000000e+00   5.3095202e-04   3.8865530e-04
   2.4000000e+01   1.0000000e+01   3.7135441e-04   2.0741689e-04
   2.4000000e+01   1.1000000e+01  -4.5479892e-04  -4.3492062e-04
   2.4000000e+01   1.2000000e+01  -3.4257503e-04   2.3656090e-04
   2.4000000e+01   1.3000000e+01   2.0570261e-04   7.4864611e-04
   2.4000000e+01   1.4000000e+01   9.8662955e-05  -2.0198924e-04
   2.4000000e+01   1.5000000e+01   2.0409706e-04   2.6023157e-04
   2.4000000e+01   1.6000000e+01  -2.3866854e-04   2.2569576e-04
   2.4000000e+01   1.7000000e+01   6.5623931e-04  -1.7598967e-04
   2.4000000e+01   1.8000000e+01   1.1342456e-04   8.0476016e-04
   2.4000000e+01   1.9000000e+01  -2.5577877e-05  -2.4090846e-04
   2.4000000e+01   2.0000000e+01  -5.8916468e-04   1.2245284e-04
   2.4000000e+01   2.1000000e+01   3.2212449e-05   1.3294705e-03
   2.4000000e+01   2.2000000e+01   6.3170159e-04   5.3642128e-04
   2.4000000e+01   2.3000000e+01  -6.3899346e-04   8.3091075e-06
   2.4000000e+01   2.4000000e+01  -9.9223495e-05  -9.8102630e-04
   2.5000000e+01   0.0000000e+00   3.2557068e-04   0.0000000e+00
   2.5000000e+01   1.0000000e+00   1.7335748e-04  -2.1984759e-04
   2.5000000e+01   2.0000000e+00  -1.1022278e-05   1.2318641e-04
   2.5000000e+01   3.0000000e+00  -4.2716850e-05   1.2558158e-04
   2.5000000e+01   4.0000000e+00  -5.9708770e-05  -1.7892390e-04
   2.5000000e+01   5.0000000e+00   1.5298621e-04   1.0384619e-04
   2.5000000e+01   6.0000000e+00   7.9894270e-05   8.1773652e-05
   2.5000000e+01   7.0000000e+00  -1.7362706e-04   3.0735383e-05
   2.5000000e+01   8.0000000e+00   7.7747732e-05  -3.0560842e-05
   2.5000000e+01   9.0000000e+00  -4.1327008e-05  -1.8556370e-04
   2.5000000e+01   1.0000000e+01  -2.0239304e-05   9.3634210e-05
   2.5000000e+01   1.1000000e+01  -7.0087030e-05  -3.1966962e-05
   2.5000000e+01   1.2000000e+01  -2.9234670e-04  -8.5974060e-05
   2.5000000e+01   1.3000000e+01   8.0124601e-05  -1.7599615e-04
   2.5000000e+01   1.4000000e+01  -7.7261073e-05  -2.8488286e-05
   2.5000000e+01   1.5000000e+01   1.0804842e-06  -5.1864858e-05
   2.5000000e+01   1.6000000e+01  -1.0262254e-04  -1.0848684e-04
   2.5000000e+01   1.7000000e+01   2.8764482e-04   6.3469434e-05
   2.5000000e+01   1.8000000e+01  -1.2464599e-06   2.0904593e-04
   2.5000000e+01   1.9000000e+01   2.5480532e-04   9.3707272e-05
   2.5000000e+01   2.0000000e+01  -8.1725044e-05   9.4591471e-06
   2.5000000e+01   2.1000000e+01  -3.3563593e-04   9.0583890e-05
   2.5000000e+01   2.2000000e+01  -1.9643449e-04   2.8003472e-04
   2.5000000e+01   2.3000000e+01   2.2062028e-05   2.8544554e-04
   2.5000000e+01   2.4000000e+01  -2.6365483e-04  -1.5501140e-04
   2.5000000e+01   2.5000000e+01   1.0835347e-04  -9.8163902e-05
   2.6000000e+01   0.0000000e+00  -9.6101335e-05   0.0000000e+00
   2.6000000e+01   1.0000000e+00   1.1264482e-04  -4.3486691e-05
   2.6000000e+01   2.0000000e+00   2.8076228e-05  -6.7549520e-05
   2.6000000e+01   3.0000000e+00   3.0536935e-05  -3.6059697e-06
   2.6000000e+01   4.0000000e+00   4.4361093e-05   1.4410897e-04
   2.6000000e+01   5.0000000e+00  -7.9417398e-05   7.9506816e-05
   2.6000000e+01   6.0000000e+00   9.3953430e-05   5.1103042e-05
   2.6000000e+01   7.0000000e+00   1.0709025e-04  -4.7004220e-05
   2.6000000e+01   8.0000000e+00  -6.6245564e-05   3.8779122e-05
   2.6000000e+01   9.0000000e+00   3.0598021e-05  -5.4705302e-05
   2.6000000e+01   1.0000000e+01   1.9147048e-05   2.5711449e-05
   2.6000000e+01   1.1000000e+01  -1.6799022e-04  -1.9421211e-05
   2.6000000e+01   1.2000000e+01   3.9369734e-05   8.6459070e-05
   2.6000000e+01   1.3000000e+01  -9.3814980e-05  -1.6049423e-05
   2.6000000e+01   1.4000000e+01  -7.5268484e-05  -1.1001746e-04
   2.6000000e+01   1.5000000e+01   2.6202236e-05   1.9664572e-05
   2.6000000e+01   1.6000000e+01  -2.2812940e-05   5.4943709e-05
   2.6000000e+01   1.7000000e+01  -1.0865010e-04   1.7212902e-05
